strategy_id,symbol,timeframe,cost_tier,sequence,event_id,trade_id,direction,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,risk_per_share,risk_budget,risk_budget_quantity,notional_cap_quantity,quantity,equity_before,gross_pnl,cost_pnl,pnl,equity_after,win,exit_reason,holding_bars_approx,quality_flag,spec_ref,source_ledger_ref,skip_reason
M10-PA-004,AAPL,1d,baseline,45,4160a6bf9f9a1ceb,4160a6bf9f9a1ceb:baseline,short,2024-07-11T16:00:00-04:00,2024-07-12T16:00:00-04:00,2024-07-12T16:00:00-04:00,228.9200,229.4000,227.9600,229.4000,0.4800,501.16,1044.0811,437.8463,437.8463,100231.78,-210.17,20.07,-230.23,100001.55,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,AAPL,1d,baseline,46,92d26b927d72c944,92d26b927d72c944:baseline,long,2025-01-27T16:00:00-05:00,2025-01-28T16:00:00-05:00,2025-02-26T16:00:00-05:00,230.8500,219.3800,253.7900,240.3600,11.4700,500.01,43.5927,433.1884,43.5927,100001.55,414.57,2.05,412.51,100414.06,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,AAPL,1d,baseline,47,f94248fb21c0073e,f94248fb21c0073e:baseline,long,2025-03-19T16:00:00-04:00,2025-03-20T16:00:00-04:00,2025-03-31T16:00:00-04:00,213.9900,208.4200,225.1300,225.1300,5.5700,502.07,90.1383,469.2465,90.1383,100414.06,1004.14,3.96,1000.18,101414.25,true,target_hit,40.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,AAPL,1d,baseline,48,16a946e79af96dd8,16a946e79af96dd8:baseline,short,2025-10-09T16:00:00-04:00,2025-10-10T16:00:00-04:00,2025-10-10T16:00:00-04:00,254.9400,259.2400,246.3400,246.3400,4.3000,507.07,117.9235,397.7965,117.9235,101414.25,1014.14,5.91,1008.23,102422.48,true,target_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,AAPL,1d,baseline,49,1ff801aff376e975,1ff801aff376e975:baseline,short,2025-11-03T16:00:00-05:00,2025-11-04T16:00:00-05:00,2025-11-11T16:00:00-05:00,268.3250,274.1400,256.6950,274.1400,5.8150,512.11,88.0675,381.7105,88.0675,102422.48,-512.11,4.78,-516.89,101905.59,false,stop_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,AAPL,1d,baseline,50,d8bd777ff7b73edf,d8bd777ff7b73edf:baseline,long,2026-01-26T16:00:00-05:00,2026-01-27T16:00:00-05:00,2026-02-25T16:00:00-05:00,259.1700,243.4200,290.6700,274.2300,15.7500,509.53,32.3510,393.1998,32.3510,101905.59,487.21,1.73,485.48,102391.07,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,1,8d64bd50478c8452,8d64bd50478c8452:baseline,short,2013-12-03T16:00:00-05:00,2013-12-04T16:00:00-05:00,2013-12-13T16:00:00-05:00,56.1900,57.9900,52.5900,57.9900,1.8000,500.00,277.7778,1779.6761,277.7778,100000.00,-500.00,3.17,-503.17,99496.83,false,stop_hit,33.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,2,96d588cd49bcdac6,96d588cd49bcdac6:baseline,long,2014-04-08T16:00:00-04:00,2014-04-09T16:00:00-04:00,2014-04-11T16:00:00-04:00,62.0000,61.1000,63.8000,61.1000,0.9000,497.48,552.7602,1604.7876,552.7602,99496.83,-497.48,6.80,-504.29,98992.54,false,stop_hit,7.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,3,755533a13d212991,755533a13d212991:baseline,long,2014-04-30T16:00:00-04:00,2014-05-01T16:00:00-04:00,2014-05-06T16:00:00-04:00,61.6900,59.6200,65.8300,59.6200,2.0700,494.96,239.1124,1604.6773,239.1124,98992.54,-494.96,2.90,-497.86,98494.68,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,4,c10c468712bc6b92,c10c468712bc6b92:baseline,short,2014-05-30T16:00:00-04:00,2014-06-02T16:00:00-04:00,2014-06-06T16:00:00-04:00,64.5400,66.3100,61.0000,66.3100,1.7700,492.47,278.2335,1526.1028,278.2335,98494.68,-492.47,3.64,-496.11,97998.56,false,stop_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,5,cfcb18b716b00aae,cfcb18b716b00aae:baseline,short,2014-06-27T16:00:00-04:00,2014-06-30T16:00:00-04:00,2014-07-29T16:00:00-04:00,72.4300,74.6900,67.9100,72.2700,2.2600,489.99,216.8110,1353.0107,216.8110,97998.56,34.69,3.14,31.55,98030.11,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,6,811403117a222bdd,811403117a222bdd:baseline,short,2015-11-13T16:00:00-05:00,2015-11-16T16:00:00-05:00,2015-11-19T16:00:00-05:00,89.6600,91.8700,85.2400,91.8700,2.2100,490.15,221.7876,1093.3539,221.7876,98030.11,-490.15,4.03,-494.18,97535.94,false,stop_hit,11.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,7,0b2ce8ce614cfeb4,0b2ce8ce614cfeb4:baseline,short,2016-04-07T16:00:00-04:00,2016-04-08T16:00:00-04:00,2016-05-06T16:00:00-04:00,94.4800,98.0000,87.4400,94.3000,3.5200,487.68,138.5454,1032.3448,138.5454,97535.94,24.94,2.62,22.32,97558.26,true,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,8,cb3ace9d813c79f4,cb3ace9d813c79f4:baseline,short,2017-02-23T16:00:00-05:00,2017-02-24T16:00:00-05:00,2017-03-01T16:00:00-05:00,118.3000,120.1700,114.5600,120.1700,1.8700,487.79,260.8510,824.6683,260.8510,97558.26,-487.79,6.22,-494.01,97064.25,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,9,83a762ae8fec64fc,83a762ae8fec64fc:baseline,short,2017-11-15T16:00:00-05:00,2017-11-16T16:00:00-05:00,2017-11-21T16:00:00-05:00,181.1800,184.4400,174.6600,184.4400,3.2600,485.32,148.8715,535.7338,148.8715,97064.25,-485.32,5.44,-490.76,96573.48,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,10,2481e79a643706e1,2481e79a643706e1:baseline,short,2018-01-24T16:00:00-05:00,2018-01-25T16:00:00-05:00,2018-01-25T16:00:00-05:00,198.0800,198.2100,197.8200,198.2100,0.1300,482.87,3714.3648,487.5479,487.5479,96573.48,-63.38,19.32,-82.70,96490.78,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,11,fe2e8a38e189ac11,fe2e8a38e189ac11:baseline,short,2018-03-27T16:00:00-04:00,2018-03-28T16:00:00-04:00,2018-04-17T16:00:00-04:00,213.7200,231.3400,178.4800,231.3400,17.6200,482.45,27.3810,451.4822,27.3810,96490.78,-482.45,1.22,-483.67,96007.11,false,stop_hit,73.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,12,1ed1e71614243dee,1ed1e71614243dee:baseline,short,2018-05-29T16:00:00-04:00,2018-05-30T16:00:00-04:00,2018-05-30T16:00:00-04:00,244.4000,245.9000,241.4000,245.9000,1.5000,480.04,320.0237,392.8278,320.0237,96007.11,-480.04,15.69,-495.73,95511.38,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,13,248e1bb2128b5904,248e1bb2128b5904:baseline,long,2018-12-26T16:00:00-05:00,2018-12-27T16:00:00-05:00,2019-01-18T16:00:00-05:00,219.9900,207.0200,245.9300,245.9300,12.9700,477.56,36.8201,434.1624,36.8201,95511.38,955.11,1.72,953.40,96464.78,true,target_hit,81.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,14,5bb728323a7d1654,5bb728323a7d1654:baseline,short,2019-02-19T16:00:00-05:00,2019-02-20T16:00:00-05:00,2019-02-28T16:00:00-05:00,258.1300,263.3700,247.6500,263.3700,5.2400,482.32,92.0465,373.7062,92.0465,96464.78,-482.32,4.80,-487.12,95977.66,false,stop_hit,29.5385,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,15,21fb897c3473013b,21fb897c3473013b:baseline,short,2019-12-02T16:00:00-05:00,2019-12-03T16:00:00-05:00,2019-12-09T16:00:00-05:00,298.2400,309.1700,276.3800,309.1700,10.9300,479.89,43.9056,321.8135,43.9056,95977.66,-479.89,2.67,-482.56,95495.10,false,stop_hit,22.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,16,7b15d818587ff17d,7b15d818587ff17d:baseline,short,2019-12-30T16:00:00-05:00,2019-12-31T16:00:00-05:00,2020-01-02T16:00:00-05:00,326.2500,331.5400,315.6700,331.5400,5.2900,477.48,90.2600,292.7053,90.2600,95495.10,-477.48,5.94,-483.41,95011.69,false,stop_hit,7.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,17,050e31fb2266bd15,050e31fb2266bd15:baseline,short,2020-05-26T16:00:00-04:00,2020-05-27T16:00:00-04:00,2020-05-28T16:00:00-04:00,373.2400,385.1200,349.4800,385.1200,11.8800,475.06,39.9881,254.5592,39.9881,95011.69,-475.06,3.03,-478.09,94533.60,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,18,faa15f5a840ac835,faa15f5a840ac835:baseline,short,2020-06-26T16:00:00-04:00,2020-06-29T16:00:00-04:00,2020-07-02T16:00:00-04:00,427.1100,446.1500,389.0300,446.1500,19.0400,472.67,24.8250,221.3331,24.8250,94533.60,-472.67,2.17,-474.84,94058.76,false,stop_hit,11.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,19,3e3029dd0fecd3ef,3e3029dd0fecd3ef:baseline,short,2020-07-13T16:00:00-04:00,2020-07-14T16:00:00-04:00,2020-08-06T16:00:00-04:00,435.7400,463.8000,379.6200,463.8000,28.0600,470.29,16.7603,215.8598,16.7603,94058.76,-470.29,1.51,-471.80,93586.96,false,stop_hit,84.9231,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,20,d0d170e5a42b6a8d,d0d170e5a42b6a8d:baseline,short,2020-12-30T16:00:00-05:00,2020-12-31T16:00:00-05:00,2021-01-04T16:00:00-05:00,497.9900,506.9200,480.1300,480.1300,8.9300,467.93,52.4003,187.9294,52.4003,93586.96,935.87,5.13,930.74,94517.71,true,target_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,21,f2e1d4598e0d9a7a,f2e1d4598e0d9a7a:baseline,short,2021-11-10T16:00:00-05:00,2021-11-11T16:00:00-05:00,2021-11-19T16:00:00-05:00,649.6100,677.7600,593.3100,677.7600,28.1500,472.59,16.7882,145.4992,16.7882,94517.71,-472.59,2.23,-474.82,94042.89,false,stop_hit,29.5385,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,22,089b0de192c95a48,089b0de192c95a48:baseline,long,2022-01-28T16:00:00-05:00,2022-01-31T16:00:00-05:00,2022-02-11T16:00:00-05:00,518.9800,483.3100,590.3200,483.3100,35.6700,470.21,13.1824,181.2072,13.1824,94042.89,-470.21,1.32,-471.54,93571.35,false,stop_hit,40.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,23,6f0753e6aca123fb,6f0753e6aca123fb:baseline,long,2022-03-16T16:00:00-04:00,2022-03-17T16:00:00-04:00,2022-04-14T16:00:00-04:00,441.2600,407.9400,507.9000,420.4400,33.3200,467.86,14.0413,212.0549,14.0413,93571.35,-292.34,1.21,-293.55,93277.80,false,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,24,27012507989b5aac,27012507989b5aac:baseline,long,2022-05-04T16:00:00-04:00,2022-05-05T16:00:00-04:00,2022-05-06T16:00:00-04:00,415.5500,394.0400,458.5700,394.0400,21.5100,466.39,21.6824,224.4683,21.6824,93277.80,-466.39,1.76,-468.14,92809.66,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,25,1bb44ef1c1c5cff3,1bb44ef1c1c5cff3:baseline,short,2022-06-10T16:00:00-04:00,2022-06-13T16:00:00-04:00,2022-07-13T16:00:00-04:00,377.3600,444.4400,243.2000,371.9400,67.0800,464.05,6.9178,245.9446,6.9178,92809.66,37.49,0.52,36.98,92846.63,true,max_holding_exit,110.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,26,742ff4e310592b89,742ff4e310592b89:baseline,short,2022-08-19T16:00:00-04:00,2022-08-22T16:00:00-04:00,2022-09-15T16:00:00-04:00,419.4100,451.1500,355.9300,355.9300,31.7400,464.23,14.6261,221.3744,14.6261,92846.63,928.47,1.13,927.33,93773.97,true,target_hit,88.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,27,85629b5493da56fa,85629b5493da56fa:baseline,long,2022-09-07T16:00:00-04:00,2022-09-08T16:00:00-04:00,2022-09-15T16:00:00-04:00,377.2000,361.4600,408.6800,361.4600,15.7400,468.87,29.7884,248.6054,29.7884,93773.97,-468.87,2.20,-471.07,93302.90,false,stop_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,ADBE,1d,baseline,28,aab7edbd7c009b58,aab7edbd7c009b58:baseline,long,2022-10-04T16:00:00-04:00,2022-10-05T16:00:00-04:00,2022-10-26T16:00:00-04:00,291.4100,274.7300,324.7700,324.7700,16.6800,466.51,27.9685,320.1774,27.9685,93302.90,933.03,1.72,931.31,94234.20,true,target_hit,77.5385,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
